Logfile created on : 03/09/2020 at 16:19:09 by ByeongJoo

DATE;TIME;USER;TYPE;PREFIX;NUMBER;SAMPLE NAME;SAMPLE THICKNESS;RESOLUTION;EXPOSURE TIME;BEAMSTOP POSITION;COMMENT;X;Z;Psi;COMMENT;

03/09/2020;16:33:26.60;ByeongJoo;MAPPING;mapping;00049;null;null;MR;10.0;OUT;;1.1820096756975782;-0.7129925989365747;0.0;
03/09/2020;16:33:42.551;ByeongJoo;MAPPING;mapping;00050;null;null;MR;10.0;OUT;;1.2820096756975783;-0.7129925989365747;0.0;
03/09/2020;16:33:59.713;ByeongJoo;MAPPING;mapping;00051;null;null;MR;10.0;OUT;;1.3820096756975782;-0.7129925989365747;0.0;
03/09/2020;16:34:17.240;ByeongJoo;MAPPING;mapping;00052;null;null;MR;10.0;OUT;;1.4820096756975782;-0.7129925989365747;0.0;
03/09/2020;16:34:35.211;ByeongJoo;MAPPING;mapping;00053;null;null;MR;10.0;OUT;;1.5820096756975783;-0.7129925989365747;0.0;
03/09/2020;16:34:52.674;ByeongJoo;MAPPING;mapping;00054;null;null;MR;10.0;OUT;;1.6820096756975784;-0.7129925989365747;0.0;
03/09/2020;16:35:10.129;ByeongJoo;MAPPING;mapping;00055;null;null;MR;10.0;OUT;;1.782009675697578;-0.7129925989365747;0.0;
03/09/2020;16:35:30.221;ByeongJoo;MAPPING;mapping;00056;null;null;MR;10.0;OUT;;0.7820096756975783;-0.6129925989365748;0.0;
03/09/2020;16:35:47.51;ByeongJoo;MAPPING;mapping;00057;null;null;MR;10.0;OUT;;0.8820096756975782;-0.6129925989365748;0.0;
03/09/2020;16:36:04.400;ByeongJoo;MAPPING;mapping;00058;null;null;MR;10.0;OUT;;0.9820096756975782;-0.6129925989365748;0.0;
03/09/2020;16:36:20.981;ByeongJoo;MAPPING;mapping;00059;null;null;MR;10.0;OUT;;1.0820096756975783;-0.6129925989365748;0.0;
03/09/2020;16:36:38.113;ByeongJoo;MAPPING;mapping;00060;null;null;MR;10.0;OUT;;1.1820096756975782;-0.6129925989365748;0.0;
03/09/2020;16:36:55.558;ByeongJoo;MAPPING;mapping;00061;null;null;MR;10.0;OUT;;1.2820096756975783;-0.6129925989365748;0.0;
03/09/2020;16:37:14.461;ByeongJoo;MAPPING;mapping;00062;null;null;MR;10.0;OUT;;1.3820096756975782;-0.6129925989365748;0.0;
03/09/2020;16:37:31.60;ByeongJoo;MAPPING;mapping;00063;null;null;MR;10.0;OUT;;1.4820096756975782;-0.6129925989365748;0.0;
03/09/2020;16:37:47.633;ByeongJoo;MAPPING;mapping;00064;null;null;MR;10.0;OUT;;1.5820096756975783;-0.6129925989365748;0.0;
03/09/2020;16:38:05.30;ByeongJoo;MAPPING;mapping;00065;null;null;MR;10.0;OUT;;1.6820096756975784;-0.6129925989365748;0.0;
